[2024-06-01T20:43:55] Estimation window: 2006-10-18 - 2012-10-01, Best order: (3, 0, 3)-(1, 1), AIC: -6.00909868030225, Final model converged
[2024-06-01T20:44:25] Estimation window: 2006-10-19 - 2012-10-02, Best order: (3, 0, 3)-(1, 1), AIC: -6.00917652684656, Final model converged
[2024-06-01T20:44:50] Estimation window: 2006-10-20 - 2012-10-03, Best order: (2, 0, 3)-(1, 1), AIC: -6.01014658751532, Final model converged
[2024-06-01T20:45:15] Estimation window: 2006-10-23 - 2012-10-04, Best order: (3, 0, 3)-(1, 1), AIC: -6.00428216738736, Final model converged
[2024-06-01T20:45:41] Estimation window: 2006-10-24 - 2012-10-05, Best order: (4, 0, 4)-(1, 1), AIC: -6.00633303953344, Final model FAILED to converge
[2024-06-01T20:46:05] Estimation window: 2006-10-25 - 2012-10-08, Best order: (3, 0, 3)-(1, 1), AIC: -6.00882435584984, Final model converged
[2024-06-01T20:46:33] Estimation window: 2006-10-26 - 2012-10-09, Best order: (5, 0, 4)-(1, 1), AIC: -6.00530456812096, Final model converged
[2024-06-01T20:47:04] Estimation window: 2006-10-27 - 2012-10-10, Best order: (5, 0, 5)-(1, 1), AIC: -6.00659368359139, Final model converged
[2024-06-01T20:47:29] Estimation window: 2006-10-30 - 2012-10-11, Best order: (2, 0, 3)-(1, 1), AIC: -6.0043811832226, Final model converged
[2024-06-01T20:47:55] Estimation window: 2006-10-31 - 2012-10-12, Best order: (4, 0, 2)-(1, 1), AIC: -6.00167515400865, Final model converged
[2024-06-01T20:48:26] Estimation window: 2006-11-01 - 2012-10-15, Best order: (4, 0, 4)-(1, 1), AIC: -6.00492080323314, Final model converged
[2024-06-01T20:49:01] Estimation window: 2006-11-02 - 2012-10-16, Best order: (3, 0, 3)-(1, 1), AIC: -6.00534096379673, Final model converged
[2024-06-01T20:49:26] Estimation window: 2006-11-03 - 2012-10-17, Best order: (3, 0, 3)-(1, 1), AIC: -6.0100237325122, Final model converged
[2024-06-01T20:49:52] Estimation window: 2006-11-06 - 2012-10-18, Best order: (4, 0, 3)-(1, 1), AIC: -6.00535034870997, Final model converged
[2024-06-01T20:50:18] Estimation window: 2006-11-07 - 2012-10-19, Best order: (3, 0, 4)-(1, 1), AIC: -6.00214795756946, Final model converged
[2024-06-01T20:50:42] Estimation window: 2006-11-08 - 2012-10-22, Best order: (3, 0, 3)-(1, 1), AIC: -6.00344067168631, Final model converged
[2024-06-01T20:51:08] Estimation window: 2006-11-09 - 2012-10-23, Best order: (5, 0, 4)-(1, 1), AIC: -6.00589520251389, Final model converged
[2024-06-01T20:51:34] Estimation window: 2006-11-10 - 2012-10-24, Best order: (4, 0, 3)-(1, 1), AIC: -5.99952297676985, Final model converged
[2024-06-01T20:52:00] Estimation window: 2006-11-13 - 2012-10-25, Best order: (2, 0, 3)-(1, 1), AIC: -6.00117556806738, Final model converged
[2024-06-01T20:52:29] Estimation window: 2006-11-14 - 2012-10-26, Best order: (5, 0, 4)-(1, 1), AIC: -5.99697601083394, Final model converged
[2024-06-01T20:52:54] Estimation window: 2006-11-15 - 2012-10-31, Best order: (3, 0, 3)-(1, 1), AIC: -6.0006792228005, Final model converged
[2024-06-01T20:53:21] Estimation window: 2006-11-16 - 2012-11-01, Best order: (3, 0, 3)-(1, 1), AIC: -5.99711397842996, Final model converged
[2024-06-01T20:53:45] Estimation window: 2006-11-17 - 2012-11-02, Best order: (4, 0, 3)-(1, 1), AIC: -5.99811872756223, Final model converged
[2024-06-01T20:54:11] Estimation window: 2006-11-20 - 2012-11-05, Best order: (3, 0, 3)-(1, 1), AIC: -5.96831160536391, Final model converged
[2024-06-01T20:54:35] Estimation window: 2006-11-21 - 2012-11-06, Best order: (4, 0, 3)-(1, 1), AIC: -5.99604493745343, Final model converged
[2024-06-01T20:54:59] Estimation window: 2006-11-22 - 2012-11-07, Best order: (2, 0, 4)-(1, 1), AIC: -5.98705869470524, Final model converged
[2024-06-01T20:55:26] Estimation window: 2006-11-24 - 2012-11-08, Best order: (2, 0, 3)-(1, 1), AIC: -5.99145525971798, Final model converged
[2024-06-01T20:55:51] Estimation window: 2006-11-27 - 2012-11-09, Best order: (5, 0, 4)-(1, 1), AIC: -5.98992763631043, Final model converged
[2024-06-01T20:56:14] Estimation window: 2006-11-28 - 2012-11-12, Best order: (3, 0, 2)-(1, 1), AIC: -5.98806039541809, Final model converged
[2024-06-01T20:56:38] Estimation window: 2006-11-29 - 2012-11-13, Best order: (5, 0, 4)-(1, 1), AIC: -5.98557958568752, Final model converged
[2024-06-01T20:57:03] Estimation window: 2006-11-30 - 2012-11-14, Best order: (3, 0, 4)-(1, 1), AIC: -5.98465670701412, Final model converged
[2024-06-01T20:57:30] Estimation window: 2006-12-01 - 2012-11-15, Best order: (3, 0, 4)-(1, 1), AIC: -5.98607441802146, Final model converged
[2024-06-01T20:57:54] Estimation window: 2006-12-04 - 2012-11-16, Best order: (3, 0, 3)-(1, 1), AIC: -5.98644901835315, Final model converged
[2024-06-01T20:58:18] Estimation window: 2006-12-05 - 2012-11-19, Best order: (3, 0, 2)-(1, 1), AIC: -5.98508739293513, Final model converged
[2024-06-01T20:58:43] Estimation window: 2006-12-06 - 2012-11-20, Best order: (4, 0, 4)-(1, 1), AIC: -5.97987828579132, Final model converged
[2024-06-01T20:59:08] Estimation window: 2006-12-07 - 2012-11-21, Best order: (4, 0, 3)-(1, 1), AIC: -5.98209727314412, Final model converged
[2024-06-01T20:59:32] Estimation window: 2006-12-08 - 2012-11-23, Best order: (3, 0, 3)-(1, 1), AIC: -5.979029464771, Final model converged
[2024-06-01T20:59:55] Estimation window: 2006-12-11 - 2012-11-26, Best order: (3, 0, 4)-(1, 1), AIC: -5.97783614808889, Final model converged
[2024-06-01T21:00:18] Estimation window: 2006-12-12 - 2012-11-27, Best order: (0, 0, 1)-(1, 1), AIC: -5.98365316366449, Final model converged
[2024-06-01T21:00:41] Estimation window: 2006-12-13 - 2012-11-28, Best order: (1, 0, 0)-(1, 1), AIC: -5.98018685266079, Final model converged
[2024-06-01T21:01:13] Estimation window: 2006-12-14 - 2012-11-29, Best order: (1, 0, 0)-(1, 1), AIC: -5.9802410281226, Final model converged
[2024-06-01T21:01:36] Estimation window: 2006-12-15 - 2012-11-30, Best order: (1, 0, 0)-(1, 1), AIC: -5.98231784274086, Final model converged
[2024-06-01T21:02:00] Estimation window: 2006-12-18 - 2012-12-03, Best order: (4, 0, 4)-(1, 1), AIC: -5.97880013798187, Final model converged
[2024-06-01T21:02:23] Estimation window: 2006-12-19 - 2012-12-04, Best order: (1, 0, 1)-(1, 1), AIC: -5.98214560400343, Final model converged
[2024-06-01T21:02:47] Estimation window: 2006-12-20 - 2012-12-05, Best order: (4, 0, 3)-(1, 1), AIC: -5.97784950859558, Final model converged
[2024-06-01T21:03:10] Estimation window: 2006-12-21 - 2012-12-06, Best order: (2, 0, 3)-(1, 1), AIC: -5.97711624239364, Final model converged
[2024-06-01T21:03:41] Estimation window: 2006-12-22 - 2012-12-07, Best order: (4, 0, 5)-(1, 1), AIC: -5.98773950800647, Final model converged
[2024-06-01T21:04:07] Estimation window: 2006-12-26 - 2012-12-10, Best order: (3, 0, 4)-(1, 1), AIC: -5.97636411183671, Final model converged
[2024-06-01T21:04:30] Estimation window: 2006-12-27 - 2012-12-11, Best order: (3, 0, 2)-(1, 1), AIC: -5.98342644324119, Final model converged
[2024-06-01T21:05:00] Estimation window: 2006-12-28 - 2012-12-12, Best order: (4, 0, 3)-(1, 1), AIC: -5.97519856417023, Final model converged
[2024-06-01T21:05:24] Estimation window: 2006-12-29 - 2012-12-13, Best order: (2, 0, 3)-(1, 1), AIC: -5.98207006679375, Final model converged
[2024-06-01T21:05:48] Estimation window: 2007-01-03 - 2012-12-14, Best order: (3, 0, 4)-(1, 1), AIC: -5.97703809762056, Final model converged
[2024-06-01T21:06:32] Estimation window: 2007-01-04 - 2012-12-17, Best order: (4, 0, 4)-(1, 1), AIC: -5.97650121906688, Final model converged
[2024-06-01T21:06:58] Estimation window: 2007-01-05 - 2012-12-18, Best order: (3, 0, 2)-(1, 1), AIC: -5.97817324431794, Final model converged
[2024-06-01T21:07:22] Estimation window: 2007-01-08 - 2012-12-19, Best order: (3, 0, 2)-(1, 1), AIC: -5.97768203608825, Final model converged
[2024-06-01T21:07:45] Estimation window: 2007-01-09 - 2012-12-20, Best order: (4, 0, 3)-(1, 1), AIC: -5.97617374712545, Final model converged
[2024-06-01T21:08:09] Estimation window: 2007-01-10 - 2012-12-21, Best order: (4, 0, 3)-(1, 1), AIC: -5.97587213921214, Final model converged
