[2024-06-01T20:43:50] Estimation window: 2004-12-31 - 2010-12-14, Best order: (2, 0, 3)-(1, 1), AIC: -6.27589491312045, Final model converged
[2024-06-01T20:45:01] Estimation window: 2005-01-03 - 2010-12-15, Best order: (5, 0, 3)-(1, 1), AIC: 549.156988416973, Final model FAILED to converge
[2024-06-01T20:45:28] Estimation window: 2005-01-04 - 2010-12-16, Best order: (5, 0, 5)-(1, 1), AIC: -6.27967694357625, Final model converged
[2024-06-01T20:45:53] Estimation window: 2005-01-05 - 2010-12-17, Best order: (2, 0, 4)-(1, 1), AIC: -6.28504937327291, Final model converged
[2024-06-01T20:46:21] Estimation window: 2005-01-06 - 2010-12-20, Best order: (5, 0, 3)-(1, 1), AIC: -6.2875218367675, Final model converged
[2024-06-01T20:46:51] Estimation window: 2005-01-07 - 2010-12-21, Best order: (2, 0, 5)-(1, 1), AIC: -6.28641097821019, Final model converged
[2024-06-01T20:47:17] Estimation window: 2005-01-10 - 2010-12-22, Best order: (1, 0, 1)-(1, 1), AIC: -6.28157444627927, Final model converged
[2024-06-01T20:47:49] Estimation window: 2005-01-11 - 2010-12-23, Best order: (2, 0, 5)-(1, 1), AIC: -6.29019681806617, Final model converged
[2024-06-01T20:48:18] Estimation window: 2005-01-12 - 2010-12-27, Best order: (2, 0, 4)-(1, 1), AIC: -6.286388315184, Final model converged
[2024-06-01T20:48:54] Estimation window: 2005-01-13 - 2010-12-28, Best order: (2, 0, 3)-(1, 1), AIC: -6.2823242657912, Final model FAILED to converge
[2024-06-01T20:49:21] Estimation window: 2005-01-14 - 2010-12-29, Best order: (5, 0, 5)-(1, 1), AIC: -6.29002065699777, Final model converged
[2024-06-01T20:49:53] Estimation window: 2005-01-18 - 2010-12-30, Best order: (3, 0, 3)-(1, 1), AIC: -6.27913637783016, Final model converged
[2024-06-01T20:50:22] Estimation window: 2005-01-19 - 2010-12-31, Best order: (3, 0, 3)-(1, 1), AIC: -6.28581193751801, Final model converged
[2024-06-01T20:50:48] Estimation window: 2005-01-20 - 2011-01-03, Best order: (2, 0, 4)-(1, 1), AIC: -6.28848030281845, Final model converged
[2024-06-01T20:51:17] Estimation window: 2005-01-21 - 2011-01-04, Best order: (5, 0, 2)-(1, 1), AIC: -6.28088887630505, Final model converged
[2024-06-01T20:51:53] Estimation window: 2005-01-24 - 2011-01-05, Best order: (3, 0, 2)-(1, 1), AIC: -6.28133608717877, Final model converged
[2024-06-01T20:52:19] Estimation window: 2005-01-25 - 2011-01-06, Best order: (5, 0, 5)-(1, 1), AIC: -6.28294844096762, Final model FAILED to converge
[2024-06-01T20:52:49] Estimation window: 2005-01-26 - 2011-01-07, Best order: (3, 0, 5)-(1, 1), AIC: -6.27921622356998, Final model converged
[2024-06-01T20:53:18] Estimation window: 2005-01-27 - 2011-01-10, Best order: (4, 0, 5)-(1, 1), AIC: -6.2859964244717, Final model converged
[2024-06-01T20:54:09] Estimation window: 2005-01-28 - 2011-01-11, Best order: (4, 0, 5)-(1, 1), AIC: -6.2949657768735, Final model FAILED to converge
[2024-06-01T20:54:40] Estimation window: 2005-01-31 - 2011-01-12, Best order: (4, 0, 5)-(1, 1), AIC: -6.30291967128312, Final model FAILED to converge
[2024-06-01T20:55:10] Estimation window: 2005-02-01 - 2011-01-13, Best order: (4, 0, 5)-(1, 1), AIC: -6.2889966660054, Final model FAILED to converge
[2024-06-01T20:55:36] Estimation window: 2005-02-02 - 2011-01-14, Best order: (4, 0, 4)-(1, 1), AIC: -6.28426032165314, Final model converged
[2024-06-01T20:56:08] Estimation window: 2005-02-03 - 2011-01-18, Best order: (5, 0, 3)-(1, 1), AIC: -6.28022294188701, Final model converged
[2024-06-01T20:56:38] Estimation window: 2005-02-04 - 2011-01-19, Best order: (3, 0, 3)-(1, 1), AIC: -6.28408183789479, Final model converged
[2024-06-01T20:57:01] Estimation window: 2005-02-07 - 2011-01-20, Best order: (1, 0, 1)-(1, 1), AIC: -6.28778643995439, Final model converged
[2024-06-01T20:58:09] Estimation window: 2005-02-08 - 2011-01-21, Best order: (5, 0, 5)-(1, 1), AIC: 291.969626118596, Final model FAILED to converge
[2024-06-01T20:58:38] Estimation window: 2005-02-09 - 2011-01-24, Best order: (5, 0, 5)-(1, 1), AIC: -6.29124655799293, Final model converged
[2024-06-01T20:59:09] Estimation window: 2005-02-10 - 2011-01-25, Best order: (3, 0, 4)-(1, 1), AIC: -6.28676784679414, Final model converged
[2024-06-01T20:59:34] Estimation window: 2005-02-11 - 2011-01-26, Best order: (5, 0, 5)-(1, 1), AIC: -6.28825518681075, Final model converged
[2024-06-01T21:00:08] Estimation window: 2005-02-14 - 2011-01-27, Best order: (5, 0, 4)-(1, 1), AIC: -6.29570889077952, Final model converged
[2024-06-01T21:00:41] Estimation window: 2005-02-15 - 2011-01-28, Best order: (2, 0, 5)-(1, 1), AIC: -6.29148750789698, Final model converged
[2024-06-01T21:01:06] Estimation window: 2005-02-16 - 2011-01-31, Best order: (5, 0, 5)-(1, 1), AIC: -6.27833413184613, Final model converged
[2024-06-01T21:01:32] Estimation window: 2005-02-17 - 2011-02-01, Best order: (3, 0, 4)-(1, 1), AIC: -6.27557457046825, Final model converged
