[2024-06-01T20:43:55] Estimation window: 2005-08-08 - 2011-07-21, Best order: (4, 0, 3)-(1, 1), AIC: -6.23822113406857, Final model converged
[2024-06-01T20:44:52] Estimation window: 2005-08-09 - 2011-07-22, Best order: (5, 0, 2)-(1, 1), AIC: 54.1329302706384, Final model FAILED to converge
[2024-06-01T20:45:17] Estimation window: 2005-08-10 - 2011-07-25, Best order: (4, 0, 3)-(1, 1), AIC: -6.23785936422678, Final model converged
[2024-06-01T20:45:46] Estimation window: 2005-08-11 - 2011-07-26, Best order: (4, 0, 3)-(1, 1), AIC: -6.23751389652888, Final model converged
[2024-06-01T20:46:14] Estimation window: 2005-08-12 - 2011-07-27, Best order: (3, 0, 4)-(1, 1), AIC: -6.23503068550588, Final model converged
[2024-06-01T20:46:43] Estimation window: 2005-08-15 - 2011-07-28, Best order: (5, 0, 5)-(1, 1), AIC: -6.2475221742612, Final model converged
[2024-06-01T20:47:08] Estimation window: 2005-08-16 - 2011-07-29, Best order: (3, 0, 4)-(1, 1), AIC: -6.23397728505674, Final model converged
[2024-06-01T20:47:38] Estimation window: 2005-08-17 - 2011-08-01, Best order: (4, 0, 4)-(1, 1), AIC: -6.23334693016017, Final model converged
[2024-06-01T20:48:04] Estimation window: 2005-08-18 - 2011-08-02, Best order: (3, 0, 3)-(1, 1), AIC: -6.23108315689989, Final model converged
[2024-06-01T20:48:40] Estimation window: 2005-08-19 - 2011-08-03, Best order: (5, 0, 5)-(1, 1), AIC: -6.24262551093054, Final model converged
[2024-06-01T20:49:06] Estimation window: 2005-08-22 - 2011-08-04, Best order: (4, 0, 2)-(1, 1), AIC: -6.2195202596747, Final model converged
[2024-06-01T20:49:32] Estimation window: 2005-08-23 - 2011-08-05, Best order: (4, 0, 4)-(1, 1), AIC: -6.21443842693684, Final model converged
[2024-06-01T20:49:58] Estimation window: 2005-08-24 - 2011-08-08, Best order: (5, 0, 3)-(1, 1), AIC: -6.20507560579763, Final model converged
[2024-06-01T20:50:24] Estimation window: 2005-08-25 - 2011-08-09, Best order: (5, 0, 4)-(1, 1), AIC: -6.18730054943646, Final model converged
[2024-06-01T20:50:51] Estimation window: 2005-08-26 - 2011-08-10, Best order: (2, 0, 3)-(1, 1), AIC: -6.202099369746, Final model converged
[2024-06-01T20:51:16] Estimation window: 2005-08-29 - 2011-08-11, Best order: (3, 0, 4)-(1, 1), AIC: -6.19736096468981, Final model converged
[2024-06-01T20:51:41] Estimation window: 2005-08-30 - 2011-08-12, Best order: (5, 0, 3)-(1, 1), AIC: -6.18872026765535, Final model converged
[2024-06-01T20:52:06] Estimation window: 2005-08-31 - 2011-08-15, Best order: (4, 0, 3)-(1, 1), AIC: -6.1901633934002, Final model converged
[2024-06-01T20:52:31] Estimation window: 2005-09-01 - 2011-08-16, Best order: (4, 0, 2)-(1, 1), AIC: -6.1927969941502, Final model converged
[2024-06-01T20:53:35] Estimation window: 2005-09-02 - 2011-08-17, Best order: (4, 0, 3)-(1, 1), AIC: 1.73096816805352, Final model FAILED to converge
[2024-06-01T20:54:00] Estimation window: 2005-09-06 - 2011-08-18, Best order: (4, 0, 3)-(1, 1), AIC: -6.18774728398962, Final model FAILED to converge
[2024-06-01T20:54:25] Estimation window: 2005-09-07 - 2011-08-19, Best order: (3, 0, 3)-(1, 1), AIC: -6.1855556147768, Final model converged
[2024-06-01T20:54:49] Estimation window: 2005-09-08 - 2011-08-22, Best order: (3, 0, 3)-(1, 1), AIC: -6.18389270514646, Final model converged
[2024-06-01T20:55:15] Estimation window: 2005-09-09 - 2011-08-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.18558948936632, Final model converged
[2024-06-01T20:55:40] Estimation window: 2005-09-12 - 2011-08-24, Best order: (3, 0, 5)-(1, 1), AIC: -6.17480085834182, Final model converged
[2024-06-01T20:56:04] Estimation window: 2005-09-13 - 2011-08-25, Best order: (3, 0, 2)-(1, 1), AIC: -6.18276025383608, Final model FAILED to converge
[2024-06-01T20:56:29] Estimation window: 2005-09-14 - 2011-08-26, Best order: (5, 0, 5)-(1, 1), AIC: -6.18262200257289, Final model converged
[2024-06-01T20:56:54] Estimation window: 2005-09-15 - 2011-08-29, Best order: (5, 0, 5)-(1, 1), AIC: -6.18099437569885, Final model converged
[2024-06-01T20:57:17] Estimation window: 2005-09-16 - 2011-08-30, Best order: (3, 0, 2)-(1, 1), AIC: -6.17247937956675, Final model converged
[2024-06-01T20:57:41] Estimation window: 2005-09-19 - 2011-08-31, Best order: (3, 0, 3)-(1, 1), AIC: -6.17570501481014, Final model converged
[2024-06-01T20:58:05] Estimation window: 2005-09-20 - 2011-09-01, Best order: (4, 0, 2)-(1, 1), AIC: -6.17709301718753, Final model converged
[2024-06-01T20:58:34] Estimation window: 2005-09-21 - 2011-09-02, Best order: (4, 0, 2)-(1, 1), AIC: -6.16721222321941, Final model converged
[2024-06-01T20:58:59] Estimation window: 2005-09-22 - 2011-09-06, Best order: (5, 0, 5)-(1, 1), AIC: -6.18554593037215, Final model converged
[2024-06-01T20:59:22] Estimation window: 2005-09-23 - 2011-09-07, Best order: (4, 0, 2)-(1, 1), AIC: -6.17042114561596, Final model converged
