[2024-06-01T20:43:47] Estimation window: 2007-05-29 - 2013-05-10, Best order: (2, 0, 3)-(1, 1), AIC: -5.98310132351636, Final model converged
[2024-06-01T20:44:18] Estimation window: 2007-05-30 - 2013-05-13, Best order: (5, 0, 5)-(1, 1), AIC: -5.99289732710217, Final model converged
[2024-06-01T20:44:56] Estimation window: 2007-05-31 - 2013-05-14, Best order: (4, 0, 5)-(1, 1), AIC: -5.98235587986611, Final model converged
[2024-06-01T20:45:21] Estimation window: 2007-06-01 - 2013-05-15, Best order: (4, 0, 4)-(1, 1), AIC: -5.98076592630468, Final model converged
[2024-06-01T20:45:47] Estimation window: 2007-06-04 - 2013-05-16, Best order: (3, 0, 3)-(1, 1), AIC: -5.9833341302219, Final model converged
[2024-06-01T20:46:11] Estimation window: 2007-06-05 - 2013-05-17, Best order: (3, 0, 2)-(1, 1), AIC: -5.98368668283299, Final model converged
[2024-06-01T20:46:38] Estimation window: 2007-06-06 - 2013-05-20, Best order: (4, 0, 2)-(1, 1), AIC: -6.00188547825628, Final model converged
[2024-06-01T20:47:04] Estimation window: 2007-06-07 - 2013-05-21, Best order: (4, 0, 5)-(1, 1), AIC: -5.98448898253881, Final model converged
[2024-06-01T20:47:29] Estimation window: 2007-06-08 - 2013-05-22, Best order: (5, 0, 4)-(1, 1), AIC: -5.98469682640401, Final model converged
[2024-06-01T20:47:55] Estimation window: 2007-06-11 - 2013-05-23, Best order: (2, 0, 3)-(1, 1), AIC: -5.990527022268, Final model converged
[2024-06-01T20:48:26] Estimation window: 2007-06-12 - 2013-05-24, Best order: (4, 0, 3)-(1, 1), AIC: -5.98638639412867, Final model converged
[2024-06-01T20:48:54] Estimation window: 2007-06-13 - 2013-05-28, Best order: (3, 0, 4)-(1, 1), AIC: -5.99113808469787, Final model converged
[2024-06-01T20:49:20] Estimation window: 2007-06-14 - 2013-05-29, Best order: (5, 0, 5)-(1, 1), AIC: -5.98948603699827, Final model converged
[2024-06-01T20:49:47] Estimation window: 2007-06-15 - 2013-05-30, Best order: (3, 0, 2)-(1, 1), AIC: -5.98932909808285, Final model converged
[2024-06-01T20:50:16] Estimation window: 2007-06-18 - 2013-05-31, Best order: (5, 0, 4)-(1, 1), AIC: -5.98695014111869, Final model FAILED to converge
[2024-06-01T20:50:42] Estimation window: 2007-06-19 - 2013-06-03, Best order: (4, 0, 5)-(1, 1), AIC: -5.98700081224885, Final model converged
[2024-06-01T20:51:08] Estimation window: 2007-06-20 - 2013-06-04, Best order: (4, 0, 4)-(1, 1), AIC: -5.98702335098165, Final model FAILED to converge
[2024-06-01T20:51:44] Estimation window: 2007-06-21 - 2013-06-05, Best order: (4, 0, 5)-(1, 1), AIC: -5.98435580596029, Final model converged
[2024-06-01T20:52:10] Estimation window: 2007-06-22 - 2013-06-06, Best order: (3, 0, 2)-(1, 1), AIC: -5.9862291952753, Final model converged
[2024-06-01T20:52:36] Estimation window: 2007-06-25 - 2013-06-07, Best order: (4, 0, 5)-(1, 1), AIC: -5.98575202763266, Final model converged
[2024-06-01T20:53:02] Estimation window: 2007-06-26 - 2013-06-10, Best order: (4, 0, 3)-(1, 1), AIC: -5.98359977853534, Final model converged
[2024-06-01T20:53:27] Estimation window: 2007-06-27 - 2013-06-11, Best order: (3, 0, 2)-(1, 1), AIC: -5.9869214070693, Final model FAILED to converge
[2024-06-01T20:54:02] Estimation window: 2007-06-28 - 2013-06-12, Best order: (5, 0, 5)-(1, 1), AIC: -5.98990327134446, Final model converged
[2024-06-01T20:54:28] Estimation window: 2007-06-29 - 2013-06-13, Best order: (5, 0, 4)-(1, 1), AIC: -5.98330260732627, Final model converged
