[2024-06-01T20:15:26] Estimation window: 2004-03-24 - 2008-03-13, Best order: (5, 0, 5)-(1, 1), AIC: -6.95145150627378, Final model converged
[2024-06-01T20:17:16] Estimation window: 2004-03-25 - 2008-03-14, Best order: (5, 0, 4)-(1, 1), AIC: -6.9498451931391, Final model converged
[2024-06-01T20:18:16] Estimation window: 2004-03-26 - 2008-03-17, Best order: (5, 0, 5)-(1, 1), AIC: -6.94265995575513, Final model converged
[2024-06-01T20:19:13] Estimation window: 2004-03-29 - 2008-03-18, Best order: (5, 0, 5)-(1, 1), AIC: -6.93755816342008, Final model FAILED to converge
[2024-06-01T20:20:52] Estimation window: 2004-03-30 - 2008-03-19, Best order: (4, 0, 4)-(1, 1), AIC: -6.94469049755527, Final model converged
[2024-06-01T20:22:41] Estimation window: 2004-03-31 - 2008-03-20, Best order: (4, 0, 5)-(1, 1), AIC: -6.93420762507039, Final model converged
[2024-06-01T20:24:13] Estimation window: 2004-04-01 - 2008-03-24, Best order: (4, 0, 5)-(1, 1), AIC: -6.93153704983326, Final model converged
[2024-06-01T20:25:44] Estimation window: 2004-04-02 - 2008-03-25, Best order: (5, 0, 4)-(1, 1), AIC: -6.94269043774606, Final model converged
[2024-06-01T20:27:17] Estimation window: 2004-04-05 - 2008-03-26, Best order: (5, 0, 3)-(1, 1), AIC: -6.91678436075793, Final model converged
[2024-06-01T20:28:33] Estimation window: 2004-04-06 - 2008-03-27, Best order: (4, 0, 5)-(1, 1), AIC: -6.91623312066388, Final model converged
[2024-06-01T20:29:52] Estimation window: 2004-04-07 - 2008-03-28, Best order: (5, 0, 4)-(1, 1), AIC: -6.9449457237032, Final model converged
[2024-06-01T20:30:53] Estimation window: 2004-04-08 - 2008-03-31, Best order: (5, 0, 5)-(1, 1), AIC: -6.90751925702703, Final model converged
[2024-06-01T20:32:29] Estimation window: 2004-04-12 - 2008-04-01, Best order: (5, 0, 3)-(1, 1), AIC: -6.90465732126319, Final model converged
[2024-06-01T20:34:16] Estimation window: 2004-04-13 - 2008-04-02, Best order: (5, 0, 5)-(1, 1), AIC: -6.91072141441005, Final model converged
[2024-06-01T20:35:22] Estimation window: 2004-04-14 - 2008-04-03, Best order: (5, 0, 4)-(1, 1), AIC: -6.91527308217824, Final model converged
[2024-06-01T20:36:21] Estimation window: 2004-04-15 - 2008-04-04, Best order: (3, 0, 4)-(1, 1), AIC: -6.92179084693217, Final model converged
[2024-06-01T20:37:40] Estimation window: 2004-04-16 - 2008-04-07, Best order: (5, 0, 3)-(1, 1), AIC: -6.90307872381378, Final model converged
