[2024-06-01T21:30:12] Estimation window: 2010-11-23 - 2014-11-12, Best order: (5, 0, 4)-(1, 1), AIC: -6.7747965533001, Final model converged
[2024-06-01T21:34:37] Estimation window: 2010-11-24 - 2014-11-13, Best order: (4, 0, 4)-(1, 1), AIC: -6.76633936605547, Final model converged
[2024-06-01T21:39:09] Estimation window: 2010-11-26 - 2014-11-14, Best order: (5, 0, 4)-(1, 1), AIC: -6.77747307457854, Final model converged
[2024-06-01T21:42:43] Estimation window: 2010-11-29 - 2014-11-17, Best order: (4, 0, 5)-(1, 1), AIC: -6.75975245397902, Final model converged
[2024-06-01T21:46:16] Estimation window: 2010-11-30 - 2014-11-18, Best order: (4, 0, 5)-(1, 1), AIC: -6.78670492313176, Final model converged
[2024-06-01T21:52:06] Estimation window: 2010-12-01 - 2014-11-19, Best order: (4, 0, 5)-(1, 1), AIC: -6.76474139011343, Final model FAILED to converge
[2024-06-01T21:57:07] Estimation window: 2010-12-02 - 2014-11-20, Best order: (4, 0, 5)-(1, 1), AIC: -6.77604354964942, Final model FAILED to converge
[2024-06-01T22:00:59] Estimation window: 2010-12-03 - 2014-11-21, Best order: (3, 0, 4)-(1, 1), AIC: -6.75339507230906, Final model converged
[2024-06-01T22:04:29] Estimation window: 2010-12-06 - 2014-11-24, Best order: (3, 0, 3)-(1, 1), AIC: -6.77328955545887, Final model converged
[2024-06-01T22:08:13] Estimation window: 2010-12-07 - 2014-11-25, Best order: (4, 0, 5)-(1, 1), AIC: -6.77994196599111, Final model converged
[2024-06-01T22:13:22] Estimation window: 2010-12-08 - 2014-11-26, Best order: (3, 0, 3)-(1, 1), AIC: -6.76296455774392, Final model converged
[2024-06-01T22:17:29] Estimation window: 2010-12-09 - 2014-11-28, Best order: (5, 0, 5)-(1, 1), AIC: -6.7559816023051, Final model converged
[2024-06-01T22:19:48] Estimation window: 2010-12-10 - 2014-12-01, Best order: (5, 0, 3)-(1, 1), AIC: -6.74986411983904, Final model converged
[2024-06-01T22:23:29] Estimation window: 2010-12-13 - 2014-12-02, Best order: (5, 0, 3)-(1, 1), AIC: -6.76639816566584, Final model converged
[2024-06-01T22:25:52] Estimation window: 2010-12-14 - 2014-12-03, Best order: (3, 0, 4)-(1, 1), AIC: -6.76822904275702, Final model converged
[2024-06-01T22:27:51] Estimation window: 2010-12-15 - 2014-12-04, Best order: (5, 0, 5)-(1, 1), AIC: -6.75480135245994, Final model converged
