[2024-06-01T19:00:20] Estimation window: 2009-10-14 - 2013-10-03, Best order: (3, 0, 3)-(1, 1), AIC: -6.47951129027753, Final model converged
[2024-06-01T19:02:07] Estimation window: 2009-10-15 - 2013-10-04, Best order: (3, 0, 4)-(1, 1), AIC: -6.46849798752222, Final model converged
[2024-06-01T19:03:35] Estimation window: 2009-10-16 - 2013-10-07, Best order: (5, 0, 5)-(1, 1), AIC: -6.49520737290283, Final model converged
[2024-06-01T19:05:09] Estimation window: 2009-10-19 - 2013-10-08, Best order: (5, 0, 5)-(1, 1), AIC: -6.47855254564054, Final model converged
[2024-06-01T19:07:04] Estimation window: 2009-10-20 - 2013-10-09, Best order: (5, 0, 2)-(1, 1), AIC: -6.47740741842849, Final model converged
[2024-06-01T19:08:46] Estimation window: 2009-10-21 - 2013-10-10, Best order: (5, 0, 2)-(1, 1), AIC: -6.47317499272188, Final model converged
[2024-06-01T19:10:26] Estimation window: 2009-10-22 - 2013-10-11, Best order: (4, 0, 5)-(1, 1), AIC: -6.46422009412104, Final model converged
[2024-06-01T19:12:16] Estimation window: 2009-10-23 - 2013-10-14, Best order: (4, 0, 5)-(1, 1), AIC: -6.48085804341759, Final model converged
[2024-06-01T19:14:27] Estimation window: 2009-10-26 - 2013-10-15, Best order: (4, 0, 4)-(1, 1), AIC: -6.47745137616722, Final model converged
[2024-06-01T19:17:36] Estimation window: 2009-10-27 - 2013-10-16, Best order: (5, 0, 4)-(1, 1), AIC: -6.48593635399545, Final model converged
[2024-06-01T19:19:47] Estimation window: 2009-10-28 - 2013-10-17, Best order: (5, 0, 4)-(1, 1), AIC: -6.47487356291499, Final model converged
[2024-06-01T19:22:36] Estimation window: 2009-10-29 - 2013-10-18, Best order: (5, 0, 4)-(1, 1), AIC: -6.4960252170382, Final model converged
[2024-06-01T19:25:44] Estimation window: 2009-10-30 - 2013-10-21, Best order: (5, 0, 5)-(1, 1), AIC: -6.47247047044209, Final model converged
[2024-06-01T19:27:43] Estimation window: 2009-11-02 - 2013-10-22, Best order: (3, 0, 2)-(1, 1), AIC: -6.47961675790838, Final model converged
[2024-06-01T19:29:30] Estimation window: 2009-11-03 - 2013-10-23, Best order: (4, 0, 5)-(1, 1), AIC: -6.49488545190951, Final model converged
[2024-06-01T19:31:22] Estimation window: 2009-11-04 - 2013-10-24, Best order: (5, 0, 3)-(1, 1), AIC: -6.49066468256404, Final model converged
[2024-06-01T19:33:54] Estimation window: 2009-11-05 - 2013-10-25, Best order: (5, 0, 2)-(1, 1), AIC: -6.49403463555646, Final model converged
[2024-06-01T19:35:47] Estimation window: 2009-11-06 - 2013-10-28, Best order: (4, 0, 4)-(1, 1), AIC: -6.51051062450686, Final model converged
[2024-06-01T19:37:44] Estimation window: 2009-11-09 - 2013-10-29, Best order: (2, 0, 5)-(1, 1), AIC: -6.49786096456338, Final model converged
[2024-06-01T19:39:42] Estimation window: 2009-11-10 - 2013-10-30, Best order: (3, 0, 5)-(1, 1), AIC: -6.49976065531088, Final model converged
[2024-06-01T19:41:47] Estimation window: 2009-11-11 - 2013-10-31, Best order: (4, 0, 4)-(1, 1), AIC: -6.50815716314954, Final model converged
[2024-06-01T19:44:12] Estimation window: 2009-11-12 - 2013-11-01, Best order: (4, 0, 5)-(1, 1), AIC: -6.49956719131342, Final model converged
[2024-06-01T19:46:23] Estimation window: 2009-11-13 - 2013-11-04, Best order: (5, 0, 4)-(1, 1), AIC: -6.50070130791267, Final model converged
[2024-06-01T19:48:20] Estimation window: 2009-11-16 - 2013-11-05, Best order: (5, 0, 3)-(1, 1), AIC: -6.50358706978778, Final model converged
[2024-06-01T19:51:04] Estimation window: 2009-11-17 - 2013-11-06, Best order: (5, 0, 3)-(1, 1), AIC: -6.50602674219601, Final model converged
