[2024-06-01T18:59:24] Estimation window: 2010-01-26 - 2014-01-14, Best order: (5, 0, 4)-(1, 1), AIC: -6.54504801234178, Final model converged
[2024-06-01T19:00:49] Estimation window: 2010-01-27 - 2014-01-15, Best order: (5, 0, 2)-(1, 1), AIC: -6.54919203814802, Final model converged
[2024-06-01T19:02:13] Estimation window: 2010-01-28 - 2014-01-16, Best order: (5, 0, 2)-(1, 1), AIC: -6.55440105472498, Final model converged
[2024-06-01T19:03:38] Estimation window: 2010-01-29 - 2014-01-17, Best order: (5, 0, 3)-(1, 1), AIC: -6.55613473067618, Final model converged
[2024-06-01T19:06:18] Estimation window: 2010-02-01 - 2014-01-21, Best order: (5, 0, 5)-(1, 1), AIC: -6.54103059531617, Final model converged
[2024-06-01T19:08:04] Estimation window: 2010-02-02 - 2014-01-22, Best order: (5, 0, 5)-(1, 1), AIC: -6.56457613265882, Final model converged
[2024-06-01T19:09:45] Estimation window: 2010-02-03 - 2014-01-23, Best order: (3, 0, 5)-(1, 1), AIC: -6.54074145973039, Final model converged
[2024-06-01T19:13:02] Estimation window: 2010-02-04 - 2014-01-24, Best order: (5, 0, 3)-(1, 1), AIC: -6.53272955523547, Final model converged
[2024-06-01T19:14:55] Estimation window: 2010-02-05 - 2014-01-27, Best order: (4, 0, 5)-(1, 1), AIC: -6.55768171521731, Final model converged
[2024-06-01T19:17:18] Estimation window: 2010-02-08 - 2014-01-28, Best order: (5, 0, 2)-(1, 1), AIC: -6.54120719170385, Final model converged
[2024-06-01T19:19:31] Estimation window: 2010-02-09 - 2014-01-29, Best order: (3, 0, 4)-(1, 1), AIC: -6.5490269890189, Final model converged
[2024-06-01T19:21:28] Estimation window: 2010-02-10 - 2014-01-30, Best order: (4, 0, 5)-(1, 1), AIC: -6.53940641113549, Final model converged
[2024-06-01T19:23:21] Estimation window: 2010-02-11 - 2014-01-31, Best order: (4, 0, 5)-(1, 1), AIC: -6.55903630912641, Final model converged
[2024-06-01T19:25:12] Estimation window: 2010-02-12 - 2014-02-03, Best order: (3, 0, 3)-(1, 1), AIC: -6.5376955242847, Final model converged
[2024-06-01T19:27:15] Estimation window: 2010-02-16 - 2014-02-04, Best order: (5, 0, 5)-(1, 1), AIC: -6.53571540887183, Final model converged
[2024-06-01T19:29:10] Estimation window: 2010-02-17 - 2014-02-05, Best order: (5, 0, 5)-(1, 1), AIC: -6.5394794401316, Final model converged
[2024-06-01T19:31:00] Estimation window: 2010-02-18 - 2014-02-06, Best order: (5, 0, 5)-(1, 1), AIC: -6.53671091982572, Final model converged
[2024-06-01T19:32:58] Estimation window: 2010-02-19 - 2014-02-07, Best order: (4, 0, 4)-(1, 1), AIC: -6.52618395936633, Final model converged
[2024-06-01T19:34:54] Estimation window: 2010-02-22 - 2014-02-10, Best order: (5, 0, 2)-(1, 1), AIC: -6.53257091811711, Final model converged
[2024-06-01T19:36:51] Estimation window: 2010-02-23 - 2014-02-11, Best order: (4, 0, 5)-(1, 1), AIC: -6.54856822233468, Final model converged
[2024-06-01T19:38:46] Estimation window: 2010-02-24 - 2014-02-12, Best order: (2, 0, 5)-(1, 1), AIC: -6.53441345682097, Final model converged
[2024-06-01T19:40:50] Estimation window: 2010-02-25 - 2014-02-13, Best order: (4, 0, 5)-(1, 1), AIC: -6.54326350835074, Final model converged
[2024-06-01T19:42:51] Estimation window: 2010-02-26 - 2014-02-14, Best order: (4, 0, 5)-(1, 1), AIC: -6.53530420019687, Final model converged
[2024-06-01T19:45:40] Estimation window: 2010-03-01 - 2014-02-18, Best order: (3, 0, 5)-(1, 1), AIC: -6.54251421527344, Final model converged
[2024-06-01T19:47:42] Estimation window: 2010-03-02 - 2014-02-19, Best order: (4, 0, 4)-(1, 1), AIC: -6.54000913836923, Final model converged
[2024-06-01T19:49:36] Estimation window: 2010-03-03 - 2014-02-20, Best order: (5, 0, 5)-(1, 1), AIC: -6.54368130892228, Final model converged
[2024-06-01T19:51:38] Estimation window: 2010-03-04 - 2014-02-21, Best order: (3, 0, 5)-(1, 1), AIC: -6.53624618687063, Final model converged
[2024-06-01T19:54:09] Estimation window: 2010-03-05 - 2014-02-24, Best order: (4, 0, 5)-(1, 1), AIC: -6.53666771344315, Final model converged
[2024-06-01T19:56:30] Estimation window: 2010-03-08 - 2014-02-25, Best order: (1, 0, 1)-(1, 1), AIC: -6.52961532085391, Final model converged
[2024-06-01T19:59:29] Estimation window: 2010-03-09 - 2014-02-26, Best order: (1, 0, 1)-(1, 1), AIC: -6.52948900433234, Final model converged
[2024-06-01T20:02:18] Estimation window: 2010-03-10 - 2014-02-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.5426970196786, Final model converged
[2024-06-01T20:04:41] Estimation window: 2010-03-11 - 2014-02-28, Best order: (3, 0, 3)-(1, 1), AIC: -6.53635897415373, Final model converged
[2024-06-01T20:07:13] Estimation window: 2010-03-12 - 2014-03-03, Best order: (1, 0, 1)-(1, 1), AIC: -6.5281315827609, Final model converged
[2024-06-01T20:09:19] Estimation window: 2010-03-15 - 2014-03-04, Best order: (4, 0, 3)-(1, 1), AIC: -6.52368772749663, Final model converged
[2024-06-01T20:11:49] Estimation window: 2010-03-16 - 2014-03-05, Best order: (5, 0, 5)-(1, 1), AIC: -6.53305838183212, Final model converged
[2024-06-01T20:14:05] Estimation window: 2010-03-17 - 2014-03-06, Best order: (4, 0, 5)-(1, 1), AIC: -6.52668208687121, Final model converged
[2024-06-01T20:15:59] Estimation window: 2010-03-18 - 2014-03-07, Best order: (2, 0, 3)-(1, 1), AIC: -6.53549471512477, Final model converged
[2024-06-01T20:17:54] Estimation window: 2010-03-19 - 2014-03-10, Best order: (1, 0, 0)-(1, 1), AIC: -6.52737295050195, Final model converged
[2024-06-01T20:19:47] Estimation window: 2010-03-22 - 2014-03-11, Best order: (5, 0, 3)-(1, 1), AIC: -6.53234987677856, Final model converged
[2024-06-01T20:21:36] Estimation window: 2010-03-23 - 2014-03-12, Best order: (5, 0, 5)-(1, 1), AIC: -6.52602279654269, Final model converged
[2024-06-01T20:23:29] Estimation window: 2010-03-24 - 2014-03-13, Best order: (5, 0, 5)-(1, 1), AIC: -6.52549644770817, Final model converged
[2024-06-01T20:25:21] Estimation window: 2010-03-25 - 2014-03-14, Best order: (3, 0, 4)-(1, 1), AIC: -6.52863876779567, Final model converged
[2024-06-01T20:27:37] Estimation window: 2010-03-26 - 2014-03-17, Best order: (5, 0, 5)-(1, 1), AIC: -6.53331375902844, Final model converged
[2024-06-01T20:29:58] Estimation window: 2010-03-29 - 2014-03-18, Best order: (3, 0, 2)-(1, 1), AIC: -6.52592053666436, Final model converged
[2024-06-01T20:31:57] Estimation window: 2010-03-30 - 2014-03-19, Best order: (5, 0, 5)-(1, 1), AIC: -6.5327547928274, Final model converged
[2024-06-01T20:33:48] Estimation window: 2010-03-31 - 2014-03-20, Best order: (4, 0, 3)-(1, 1), AIC: -6.51858328635865, Final model converged
[2024-06-01T20:35:42] Estimation window: 2010-04-01 - 2014-03-21, Best order: (5, 0, 5)-(1, 1), AIC: -6.52393431740352, Final model converged
[2024-06-01T20:37:36] Estimation window: 2010-04-05 - 2014-03-24, Best order: (5, 0, 5)-(1, 1), AIC: -6.52110161746432, Final model converged
[2024-06-01T20:39:25] Estimation window: 2010-04-06 - 2014-03-25, Best order: (3, 0, 2)-(1, 1), AIC: -6.52780823993759, Final model converged
[2024-06-01T20:41:14] Estimation window: 2010-04-07 - 2014-03-26, Best order: (3, 0, 5)-(1, 1), AIC: -6.52912589904985, Final model converged
[2024-06-01T20:43:12] Estimation window: 2010-04-08 - 2014-03-27, Best order: (4, 0, 5)-(1, 1), AIC: -6.52965758616426, Final model converged
[2024-06-01T20:46:26] Estimation window: 2010-04-09 - 2014-03-28, Best order: (3, 0, 3)-(1, 1), AIC: -6.53284058221706, Final model converged
[2024-06-01T20:48:44] Estimation window: 2010-04-12 - 2014-03-31, Best order: (5, 0, 5)-(1, 1), AIC: -6.5294033460849, Final model converged
[2024-06-01T20:50:50] Estimation window: 2010-04-13 - 2014-04-01, Best order: (5, 0, 3)-(1, 1), AIC: -6.53552798218338, Final model converged
[2024-06-01T20:53:30] Estimation window: 2010-04-14 - 2014-04-02, Best order: (4, 0, 4)-(1, 1), AIC: -6.53561012506181, Final model converged
[2024-06-01T20:55:27] Estimation window: 2010-04-15 - 2014-04-03, Best order: (5, 0, 4)-(1, 1), AIC: -6.53575080499799, Final model converged
[2024-06-01T20:58:51] Estimation window: 2010-04-16 - 2014-04-04, Best order: (3, 0, 4)-(1, 1), AIC: -6.55826930839201, Final model converged
[2024-06-01T21:00:53] Estimation window: 2010-04-19 - 2014-04-07, Best order: (4, 0, 5)-(1, 1), AIC: -6.53754829763653, Final model converged
[2024-06-01T21:02:48] Estimation window: 2010-04-20 - 2014-04-08, Best order: (4, 0, 5)-(1, 1), AIC: -6.53663762099322, Final model converged
[2024-06-01T21:04:43] Estimation window: 2010-04-21 - 2014-04-09, Best order: (3, 0, 3)-(1, 1), AIC: -6.53097333868769, Final model FAILED to converge
[2024-06-01T21:07:00] Estimation window: 2010-04-22 - 2014-04-10, Best order: (4, 0, 3)-(1, 1), AIC: -6.54007805983914, Final model converged
[2024-06-01T21:09:05] Estimation window: 2010-04-23 - 2014-04-11, Best order: (4, 0, 3)-(1, 1), AIC: -6.55102060040967, Final model converged
[2024-06-01T21:11:04] Estimation window: 2010-04-26 - 2014-04-14, Best order: (4, 0, 4)-(1, 1), AIC: -6.52410446719324, Final model converged
[2024-06-01T21:13:17] Estimation window: 2010-04-27 - 2014-04-15, Best order: (4, 0, 3)-(1, 1), AIC: -6.51507946014942, Final model converged
[2024-06-01T21:15:17] Estimation window: 2010-04-28 - 2014-04-16, Best order: (4, 0, 4)-(1, 1), AIC: -6.51974236123423, Final model converged
[2024-06-01T21:17:19] Estimation window: 2010-04-29 - 2014-04-17, Best order: (4, 0, 5)-(1, 1), AIC: -6.53218083843987, Final model converged
[2024-06-01T21:19:11] Estimation window: 2010-04-30 - 2014-04-21, Best order: (5, 0, 5)-(1, 1), AIC: -6.54563073071672, Final model converged
[2024-06-01T21:21:09] Estimation window: 2010-05-03 - 2014-04-22, Best order: (5, 0, 5)-(1, 1), AIC: -6.55161947113589, Final model converged
