[2024-06-01T21:48:57] Estimation window: 2007-01-04 - 2010-12-21, Best order: (0, 0, 1)-(1, 1), AIC: -5.78225880690687, Final model converged
[2024-06-01T21:50:02] Estimation window: 2007-01-05 - 2010-12-22, Best order: (2, 0, 3)-(1, 1), AIC: -5.78231040351248, Final model FAILED to converge
[2024-06-01T21:52:34] Estimation window: 2007-01-08 - 2010-12-23, Best order: (5, 0, 3)-(1, 1), AIC: 660.232592635702, Final model converged
[2024-06-01T21:54:03] Estimation window: 2007-01-09 - 2010-12-27, Best order: (5, 0, 3)-(1, 1), AIC: -5.77490883583858, Final model converged
[2024-06-01T21:55:01] Estimation window: 2007-01-10 - 2010-12-28, Best order: (5, 0, 2)-(1, 1), AIC: -5.80794772326419, Final model converged
[2024-06-01T21:56:01] Estimation window: 2007-01-11 - 2010-12-29, Best order: (5, 0, 2)-(1, 1), AIC: -5.78122670239754, Final model FAILED to converge
[2024-06-01T21:57:07] Estimation window: 2007-01-12 - 2010-12-30, Best order: (5, 0, 2)-(1, 1), AIC: -5.77972663240059, Final model converged
[2024-06-01T21:58:07] Estimation window: 2007-01-16 - 2010-12-31, Best order: (5, 0, 4)-(1, 1), AIC: -5.78773954437215, Final model FAILED to converge
[2024-06-01T21:59:08] Estimation window: 2007-01-17 - 2011-01-03, Best order: (3, 0, 5)-(1, 1), AIC: -5.77962625633761, Final model converged
[2024-06-01T22:00:06] Estimation window: 2007-01-18 - 2011-01-04, Best order: (0, 0, 1)-(1, 1), AIC: -5.78620049277744, Final model converged
[2024-06-01T22:01:03] Estimation window: 2007-01-19 - 2011-01-05, Best order: (4, 0, 2)-(1, 1), AIC: -5.78582039567734, Final model converged
[2024-06-01T22:02:02] Estimation window: 2007-01-22 - 2011-01-06, Best order: (5, 0, 2)-(1, 1), AIC: -5.78576349936484, Final model converged
[2024-06-01T22:03:06] Estimation window: 2007-01-23 - 2011-01-07, Best order: (4, 0, 3)-(1, 1), AIC: -5.78748425619147, Final model converged
[2024-06-01T22:04:06] Estimation window: 2007-01-24 - 2011-01-10, Best order: (5, 0, 5)-(1, 1), AIC: -5.78692994011728, Final model FAILED to converge
[2024-06-01T22:05:08] Estimation window: 2007-01-25 - 2011-01-11, Best order: (3, 0, 2)-(1, 1), AIC: -5.79478926010961, Final model FAILED to converge
