[2024-06-02T04:08:48] Estimation window: 2008-09-04 - 2012-08-21, Best order: (4, 0, 2)-(1, 1), AIC: -5.85637451121208, Final model converged
[2024-06-02T04:09:34] Estimation window: 2008-09-05 - 2012-08-22, Best order: (2, 0, 3)-(1, 1), AIC: -5.85189661835403, Final model converged
[2024-06-02T04:10:20] Estimation window: 2008-09-08 - 2012-08-23, Best order: (5, 0, 3)-(1, 1), AIC: -5.84849439608479, Final model converged
[2024-06-02T04:11:32] Estimation window: 2008-09-09 - 2012-08-24, Best order: (4, 0, 2)-(1, 1), AIC: -5.85372488493131, Final model converged
[2024-06-02T04:12:54] Estimation window: 2008-09-10 - 2012-08-27, Best order: (5, 0, 5)-(1, 1), AIC: -5.85941158125899, Final model converged
[2024-06-02T04:13:46] Estimation window: 2008-09-11 - 2012-08-28, Best order: (2, 0, 3)-(1, 1), AIC: -5.8650054488977, Final model converged
[2024-06-02T04:14:47] Estimation window: 2008-09-12 - 2012-08-29, Best order: (4, 0, 2)-(1, 1), AIC: -5.86221639785737, Final model converged
[2024-06-02T04:15:36] Estimation window: 2008-09-15 - 2012-08-30, Best order: (3, 0, 5)-(1, 1), AIC: -5.86736127617502, Final model converged
[2024-06-02T04:16:54] Estimation window: 2008-09-16 - 2012-08-31, Best order: (3, 0, 4)-(1, 1), AIC: -5.85367881801023, Final model converged
[2024-06-02T04:18:16] Estimation window: 2008-09-17 - 2012-09-04, Best order: (1, 0, 1)-(1, 1), AIC: -5.87404292449206, Final model converged
[2024-06-02T04:19:34] Estimation window: 2008-09-18 - 2012-09-05, Best order: (1, 0, 1)-(1, 1), AIC: -5.8784660239697, Final model converged
[2024-06-02T04:21:23] Estimation window: 2008-09-19 - 2012-09-06, Best order: (2, 0, 3)-(1, 1), AIC: -5.85435366099372, Final model converged
[2024-06-02T04:22:46] Estimation window: 2008-09-22 - 2012-09-07, Best order: (0, 0, 1)-(1, 1), AIC: -5.87206981806595, Final model converged
[2024-06-02T04:23:36] Estimation window: 2008-09-23 - 2012-09-10, Best order: (3, 0, 2)-(1, 1), AIC: -5.87253990045749, Final model converged
[2024-06-02T04:24:55] Estimation window: 2008-09-24 - 2012-09-11, Best order: (5, 0, 4)-(1, 1), AIC: -5.86971458141816, Final model converged
[2024-06-02T04:26:03] Estimation window: 2008-09-25 - 2012-09-12, Best order: (4, 0, 2)-(1, 1), AIC: -5.86760850826427, Final model converged
