[2024-06-02T03:48:31] Estimation window: 2010-05-24 - 2014-05-13, Best order: (3, 0, 3)-(1, 1), AIC: -6.59551935303849, Final model converged
[2024-06-02T03:48:43] Estimation window: 2010-05-25 - 2014-05-14, Best order: (5, 0, 5)-(1, 1), AIC: -6.5878599593585, Final model converged
[2024-06-02T03:48:55] Estimation window: 2010-05-26 - 2014-05-15, Best order: (5, 0, 4)-(1, 1), AIC: -6.58160933196602, Final model converged
[2024-06-02T03:49:07] Estimation window: 2010-05-27 - 2014-05-16, Best order: (3, 0, 3)-(1, 1), AIC: -6.57425749959946, Final model converged
[2024-06-02T03:49:26] Estimation window: 2010-05-28 - 2014-05-19, Best order: (5, 0, 4)-(1, 1), AIC: -6.57039754609985, Final model converged
[2024-06-02T03:49:39] Estimation window: 2010-06-01 - 2014-05-20, Best order: (5, 0, 5)-(1, 1), AIC: -6.580234183101, Final model converged
[2024-06-02T03:49:51] Estimation window: 2010-06-02 - 2014-05-21, Best order: (5, 0, 4)-(1, 1), AIC: -6.61398627583776, Final model converged
[2024-06-02T03:50:08] Estimation window: 2010-06-03 - 2014-05-22, Best order: (4, 0, 3)-(1, 1), AIC: -6.58268171798558, Final model converged
[2024-06-02T03:50:27] Estimation window: 2010-06-04 - 2014-05-23, Best order: (3, 0, 3)-(1, 1), AIC: -6.60574264755346, Final model converged
[2024-06-02T03:50:51] Estimation window: 2010-06-07 - 2014-05-27, Best order: (4, 0, 4)-(1, 1), AIC: -6.61708616056376, Final model FAILED to converge
[2024-06-02T03:51:03] Estimation window: 2010-06-08 - 2014-05-28, Best order: (4, 0, 4)-(1, 1), AIC: -6.62016409624924, Final model converged
[2024-06-02T03:51:16] Estimation window: 2010-06-09 - 2014-05-29, Best order: (5, 0, 5)-(1, 1), AIC: -6.6123283876411, Final model converged
[2024-06-02T03:51:28] Estimation window: 2010-06-10 - 2014-05-30, Best order: (3, 0, 4)-(1, 1), AIC: -6.60548503237407, Final model converged
[2024-06-02T03:51:41] Estimation window: 2010-06-11 - 2014-06-02, Best order: (5, 0, 3)-(1, 1), AIC: -6.61600297531444, Final model converged
[2024-06-02T03:51:59] Estimation window: 2010-06-14 - 2014-06-03, Best order: (4, 0, 5)-(1, 1), AIC: -6.62355676295035, Final model converged
[2024-06-02T03:52:23] Estimation window: 2010-06-15 - 2014-06-04, Best order: (5, 0, 5)-(1, 1), AIC: -6.61746080234742, Final model converged
[2024-06-02T03:52:35] Estimation window: 2010-06-16 - 2014-06-05, Best order: (5, 0, 5)-(1, 1), AIC: -6.64246879895329, Final model converged
[2024-06-02T03:52:54] Estimation window: 2010-06-17 - 2014-06-06, Best order: (5, 0, 5)-(1, 1), AIC: -6.64929036848024, Final model converged
[2024-06-02T03:53:06] Estimation window: 2010-06-18 - 2014-06-09, Best order: (5, 0, 4)-(1, 1), AIC: -6.62402148807896, Final model converged
[2024-06-02T03:53:18] Estimation window: 2010-06-21 - 2014-06-10, Best order: (5, 0, 3)-(1, 1), AIC: -6.62878293661, Final model converged
[2024-06-02T03:53:30] Estimation window: 2010-06-22 - 2014-06-11, Best order: (4, 0, 4)-(1, 1), AIC: -6.62909373013026, Final model converged
[2024-06-02T03:53:42] Estimation window: 2010-06-23 - 2014-06-12, Best order: (5, 0, 5)-(1, 1), AIC: -6.63087326736447, Final model converged
[2024-06-02T03:53:59] Estimation window: 2010-06-24 - 2014-06-13, Best order: (5, 0, 5)-(1, 1), AIC: -6.64317319067719, Final model converged
[2024-06-02T03:54:11] Estimation window: 2010-06-25 - 2014-06-16, Best order: (5, 0, 4)-(1, 1), AIC: -6.63052418058786, Final model converged
[2024-06-02T03:54:29] Estimation window: 2010-06-28 - 2014-06-17, Best order: (5, 0, 5)-(1, 1), AIC: -6.63746732387683, Final model converged
[2024-06-02T03:54:41] Estimation window: 2010-06-29 - 2014-06-18, Best order: (3, 0, 4)-(1, 1), AIC: -6.66247259336355, Final model converged
[2024-06-02T03:54:53] Estimation window: 2010-06-30 - 2014-06-19, Best order: (3, 0, 3)-(1, 1), AIC: -6.65941241422252, Final model converged
[2024-06-02T03:55:12] Estimation window: 2010-07-01 - 2014-06-20, Best order: (5, 0, 5)-(1, 1), AIC: -6.67233545250788, Final model converged
[2024-06-02T03:55:24] Estimation window: 2010-07-02 - 2014-06-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.655374932558, Final model converged
[2024-06-02T03:55:48] Estimation window: 2010-07-06 - 2014-06-24, Best order: (4, 0, 5)-(1, 1), AIC: -6.6606274002651, Final model converged
[2024-06-02T03:56:00] Estimation window: 2010-07-07 - 2014-06-25, Best order: (4, 0, 3)-(1, 1), AIC: -6.66535215672289, Final model converged
[2024-06-02T03:56:19] Estimation window: 2010-07-08 - 2014-06-26, Best order: (5, 0, 4)-(1, 1), AIC: -6.6598227153219, Final model converged
[2024-06-02T03:56:31] Estimation window: 2010-07-09 - 2014-06-27, Best order: (4, 0, 5)-(1, 1), AIC: -6.67375272524233, Final model converged
[2024-06-02T03:56:49] Estimation window: 2010-07-12 - 2014-06-30, Best order: (5, 0, 4)-(1, 1), AIC: -6.65989563633005, Final model converged
[2024-06-02T03:57:01] Estimation window: 2010-07-13 - 2014-07-01, Best order: (5, 0, 3)-(1, 1), AIC: -6.67850145462551, Final model converged
[2024-06-02T03:57:12] Estimation window: 2010-07-14 - 2014-07-02, Best order: (4, 0, 3)-(1, 1), AIC: -6.66265998153393, Final model converged
[2024-06-02T03:57:25] Estimation window: 2010-07-15 - 2014-07-03, Best order: (5, 0, 5)-(1, 1), AIC: -6.6697590069475, Final model converged
[2024-06-02T03:57:37] Estimation window: 2010-07-16 - 2014-07-07, Best order: (5, 0, 5)-(1, 1), AIC: -6.68374597929354, Final model converged
[2024-06-02T03:57:49] Estimation window: 2010-07-19 - 2014-07-08, Best order: (5, 0, 4)-(1, 1), AIC: -6.6817019298103, Final model converged
[2024-06-02T03:58:08] Estimation window: 2010-07-20 - 2014-07-09, Best order: (4, 0, 4)-(1, 1), AIC: -6.67199449657353, Final model converged
[2024-06-02T03:58:20] Estimation window: 2010-07-21 - 2014-07-10, Best order: (5, 0, 5)-(1, 1), AIC: -6.68504201296556, Final model converged
[2024-06-02T03:58:37] Estimation window: 2010-07-22 - 2014-07-11, Best order: (4, 0, 4)-(1, 1), AIC: -6.68488194257563, Final model converged
[2024-06-02T03:58:49] Estimation window: 2010-07-23 - 2014-07-14, Best order: (4, 0, 3)-(1, 1), AIC: -6.68186711079557, Final model converged
[2024-06-02T03:59:10] Estimation window: 2010-07-26 - 2014-07-15, Best order: (3, 0, 5)-(1, 1), AIC: -6.71866387137387, Final model converged
[2024-06-02T03:59:31] Estimation window: 2010-07-27 - 2014-07-16, Best order: (4, 0, 5)-(1, 1), AIC: -6.69347137172987, Final model converged
[2024-06-02T03:59:43] Estimation window: 2010-07-28 - 2014-07-17, Best order: (3, 0, 4)-(1, 1), AIC: -6.68261970915165, Final model converged
[2024-06-02T03:59:55] Estimation window: 2010-07-29 - 2014-07-18, Best order: (4, 0, 5)-(1, 1), AIC: -6.7075896142281, Final model converged
[2024-06-02T04:00:07] Estimation window: 2010-07-30 - 2014-07-21, Best order: (4, 0, 3)-(1, 1), AIC: -6.68785813105904, Final model converged
[2024-06-02T04:00:25] Estimation window: 2010-08-02 - 2014-07-22, Best order: (3, 0, 5)-(1, 1), AIC: -6.68884058558335, Final model converged
