[2024-06-02T03:10:29] Estimation window: 2008-04-18 - 2012-04-04, Best order: (3, 0, 3)-(1, 1), AIC: -5.79468480778812, Final model converged
[2024-06-02T03:10:40] Estimation window: 2008-04-21 - 2012-04-05, Best order: (2, 0, 4)-(1, 1), AIC: -5.79060312121217, Final model converged
[2024-06-02T03:10:52] Estimation window: 2008-04-22 - 2012-04-09, Best order: (5, 0, 5)-(1, 1), AIC: -5.79935596545715, Final model FAILED to converge
[2024-06-02T03:11:03] Estimation window: 2008-04-23 - 2012-04-10, Best order: (4, 0, 5)-(1, 1), AIC: -5.79339855540309, Final model converged
[2024-06-02T03:11:14] Estimation window: 2008-04-24 - 2012-04-11, Best order: (5, 0, 5)-(1, 1), AIC: -5.79652529517665, Final model converged
[2024-06-02T03:11:32] Estimation window: 2008-04-25 - 2012-04-12, Best order: (2, 0, 4)-(1, 1), AIC: -5.78410030897648, Final model converged
[2024-06-02T03:11:43] Estimation window: 2008-04-28 - 2012-04-13, Best order: (3, 0, 3)-(1, 1), AIC: -5.78951245919512, Final model converged
[2024-06-02T03:11:55] Estimation window: 2008-04-29 - 2012-04-16, Best order: (5, 0, 5)-(1, 1), AIC: -5.79663296144998, Final model converged
[2024-06-02T03:12:15] Estimation window: 2008-04-30 - 2012-04-17, Best order: (2, 0, 3)-(1, 1), AIC: -5.78387348459815, Final model converged
[2024-06-02T03:12:27] Estimation window: 2008-05-01 - 2012-04-18, Best order: (5, 0, 5)-(1, 1), AIC: -5.78875992098981, Final model converged
[2024-06-02T03:12:39] Estimation window: 2008-05-02 - 2012-04-19, Best order: (4, 0, 5)-(1, 1), AIC: -5.79262220520258, Final model converged
[2024-06-02T03:12:57] Estimation window: 2008-05-05 - 2012-04-20, Best order: (5, 0, 5)-(1, 1), AIC: -5.78939929625422, Final model converged
[2024-06-02T03:13:08] Estimation window: 2008-05-06 - 2012-04-23, Best order: (4, 0, 5)-(1, 1), AIC: -5.80326436373914, Final model converged
[2024-06-02T03:13:19] Estimation window: 2008-05-07 - 2012-04-24, Best order: (4, 0, 4)-(1, 1), AIC: -5.78751382982398, Final model converged
[2024-06-02T03:13:29] Estimation window: 2008-05-08 - 2012-04-25, Best order: (3, 0, 3)-(1, 1), AIC: -5.7868359793936, Final model converged
[2024-06-02T03:13:40] Estimation window: 2008-05-09 - 2012-04-26, Best order: (2, 0, 3)-(1, 1), AIC: -5.78945294636519, Final model FAILED to converge
[2024-06-02T03:14:00] Estimation window: 2008-05-12 - 2012-04-27, Best order: (3, 0, 3)-(1, 1), AIC: -5.79290135344308, Final model converged
[2024-06-02T03:14:11] Estimation window: 2008-05-13 - 2012-04-30, Best order: (4, 0, 5)-(1, 1), AIC: -5.7925665369252, Final model converged
[2024-06-02T03:14:25] Estimation window: 2008-05-14 - 2012-05-01, Best order: (3, 0, 3)-(1, 1), AIC: -5.7901594687107, Final model converged
[2024-06-02T03:14:36] Estimation window: 2008-05-15 - 2012-05-02, Best order: (2, 0, 3)-(1, 1), AIC: -5.79630864126428, Final model converged
[2024-06-02T03:14:48] Estimation window: 2008-05-16 - 2012-05-03, Best order: (4, 0, 3)-(1, 1), AIC: -5.79440602660188, Final model converged
[2024-06-02T03:15:05] Estimation window: 2008-05-19 - 2012-05-04, Best order: (4, 0, 4)-(1, 1), AIC: -5.80361763142465, Final model converged
[2024-06-02T03:15:16] Estimation window: 2008-05-20 - 2012-05-07, Best order: (4, 0, 4)-(1, 1), AIC: -5.7901436455377, Final model converged
