[2024-06-01T17:37:32] Estimation window: 2010-10-13 - 2012-10-04, Best order: (5, 0, 3)-(1, 1), AIC: -6.38623089143207, Final model converged
[2024-06-01T17:37:44] Estimation window: 2010-10-14 - 2012-10-05, Best order: (5, 0, 4)-(1, 1), AIC: -6.39442888779273, Final model converged
[2024-06-01T17:37:56] Estimation window: 2010-10-15 - 2012-10-08, Best order: (5, 0, 3)-(1, 1), AIC: -6.39093677531728, Final model converged
[2024-06-01T17:38:07] Estimation window: 2010-10-18 - 2012-10-09, Best order: (4, 0, 5)-(1, 1), AIC: -6.38476096892047, Final model converged
[2024-06-01T17:38:19] Estimation window: 2010-10-19 - 2012-10-10, Best order: (5, 0, 2)-(1, 1), AIC: -6.37188241196735, Final model converged
[2024-06-01T17:38:31] Estimation window: 2010-10-20 - 2012-10-11, Best order: (4, 0, 3)-(1, 1), AIC: -6.38646414190429, Final model converged
[2024-06-01T17:38:42] Estimation window: 2010-10-21 - 2012-10-12, Best order: (2, 0, 2)-(1, 1), AIC: -6.40296191989258, Final model converged
[2024-06-01T17:38:54] Estimation window: 2010-10-22 - 2012-10-15, Best order: (2, 0, 2)-(1, 1), AIC: -6.38220963070427, Final model converged
[2024-06-01T17:39:05] Estimation window: 2010-10-25 - 2012-10-16, Best order: (2, 0, 2)-(1, 1), AIC: -6.39217490339426, Final model converged
[2024-06-01T17:39:16] Estimation window: 2010-10-26 - 2012-10-17, Best order: (4, 0, 4)-(1, 1), AIC: -6.37402360728223, Final model converged
[2024-06-01T17:39:27] Estimation window: 2010-10-27 - 2012-10-18, Best order: (2, 0, 2)-(1, 1), AIC: -6.38751177610932, Final model converged
[2024-06-01T17:39:38] Estimation window: 2010-10-28 - 2012-10-19, Best order: (4, 0, 5)-(1, 1), AIC: -6.37552534364377, Final model converged
[2024-06-01T17:39:49] Estimation window: 2010-10-29 - 2012-10-22, Best order: (5, 0, 3)-(1, 1), AIC: -6.38094798504171, Final model converged
[2024-06-01T17:40:00] Estimation window: 2010-11-01 - 2012-10-23, Best order: (5, 0, 4)-(1, 1), AIC: -6.37456755030821, Final model converged
[2024-06-01T17:40:11] Estimation window: 2010-11-02 - 2012-10-24, Best order: (4, 0, 5)-(1, 1), AIC: -6.41255102802088, Final model converged
[2024-06-01T17:40:22] Estimation window: 2010-11-03 - 2012-10-25, Best order: (4, 0, 5)-(1, 1), AIC: -6.39237982246329, Final model converged
[2024-06-01T17:40:33] Estimation window: 2010-11-04 - 2012-10-26, Best order: (4, 0, 5)-(1, 1), AIC: -6.36964679938955, Final model FAILED to converge
[2024-06-01T17:40:45] Estimation window: 2010-11-05 - 2012-10-31, Best order: (2, 0, 2)-(1, 1), AIC: -6.38181490802258, Final model converged
[2024-06-01T17:40:57] Estimation window: 2010-11-08 - 2012-11-01, Best order: (4, 0, 5)-(1, 1), AIC: -6.38018545434209, Final model converged
[2024-06-01T17:41:08] Estimation window: 2010-11-09 - 2012-11-02, Best order: (2, 0, 2)-(1, 1), AIC: -6.37747410533344, Final model converged
[2024-06-01T17:41:19] Estimation window: 2010-11-10 - 2012-11-05, Best order: (2, 0, 2)-(1, 1), AIC: -6.38023372070379, Final model converged
[2024-06-01T17:41:30] Estimation window: 2010-11-11 - 2012-11-06, Best order: (4, 0, 5)-(1, 1), AIC: -6.42240344069202, Final model converged
