[2024-06-01T13:54:34] Estimation window: 2006-10-16 - 2008-10-09, Best order: (4, 0, 5)-(1, 1), AIC: -6.16245152154109, Final model converged
[2024-06-01T13:54:52] Estimation window: 2006-10-17 - 2008-10-10, Best order: (4, 0, 5)-(1, 1), AIC: -6.13987689885778, Final model converged
[2024-06-01T13:55:10] Estimation window: 2006-10-18 - 2008-10-13, Best order: (5, 0, 4)-(1, 1), AIC: -6.10589605740283, Final model converged
[2024-06-01T13:55:27] Estimation window: 2006-10-19 - 2008-10-14, Best order: (4, 0, 4)-(1, 1), AIC: -6.11849061007425, Final model converged
[2024-06-01T13:55:45] Estimation window: 2006-10-20 - 2008-10-15, Best order: (5, 0, 5)-(1, 1), AIC: -6.12173372806311, Final model converged
[2024-06-01T13:55:58] Estimation window: 2006-10-23 - 2008-10-16, Best order: (3, 0, 3)-(1, 1), AIC: -6.06758491784086, Final model converged
[2024-06-01T13:56:17] Estimation window: 2006-10-24 - 2008-10-17, Best order: (5, 0, 4)-(1, 1), AIC: -6.08080459576625, Final model converged
[2024-06-01T13:56:31] Estimation window: 2006-10-25 - 2008-10-20, Best order: (4, 0, 5)-(1, 1), AIC: -6.08408295171818, Final model converged
[2024-06-01T13:56:44] Estimation window: 2006-10-26 - 2008-10-21, Best order: (3, 0, 4)-(1, 1), AIC: -6.07787759000566, Final model converged
[2024-06-01T13:56:58] Estimation window: 2006-10-27 - 2008-10-22, Best order: (5, 0, 4)-(1, 1), AIC: -6.0671475660846, Final model converged
[2024-06-01T13:57:15] Estimation window: 2006-10-30 - 2008-10-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.05709618606655, Final model converged
[2024-06-01T13:57:28] Estimation window: 2006-10-31 - 2008-10-24, Best order: (3, 0, 5)-(1, 1), AIC: -6.09665466507795, Final model converged
[2024-06-01T13:57:42] Estimation window: 2006-11-01 - 2008-10-27, Best order: (4, 0, 3)-(1, 1), AIC: -6.05004814249896, Final model converged
[2024-06-01T13:57:56] Estimation window: 2006-11-02 - 2008-10-28, Best order: (5, 0, 4)-(1, 1), AIC: -6.06035986427255, Final model converged
[2024-06-01T13:58:10] Estimation window: 2006-11-03 - 2008-10-29, Best order: (4, 0, 3)-(1, 1), AIC: -5.98395418825324, Final model converged
[2024-06-01T13:58:28] Estimation window: 2006-11-06 - 2008-10-30, Best order: (4, 0, 5)-(1, 1), AIC: 322.442482407403, Final model FAILED to converge
[2024-06-01T13:58:42] Estimation window: 2006-11-07 - 2008-10-31, Best order: (5, 0, 4)-(1, 1), AIC: -5.97479973677347, Final model converged
[2024-06-01T13:58:57] Estimation window: 2006-11-08 - 2008-11-03, Best order: (3, 0, 4)-(1, 1), AIC: -5.99685487727609, Final model converged
[2024-06-01T13:59:12] Estimation window: 2006-11-09 - 2008-11-04, Best order: (5, 0, 5)-(1, 1), AIC: -5.9931867169661, Final model converged
[2024-06-01T13:59:26] Estimation window: 2006-11-10 - 2008-11-05, Best order: (2, 0, 3)-(1, 1), AIC: -5.96477626968744, Final model converged
[2024-06-01T13:59:41] Estimation window: 2006-11-13 - 2008-11-06, Best order: (4, 0, 3)-(1, 1), AIC: -5.94335946187618, Final model converged
[2024-06-01T13:59:55] Estimation window: 2006-11-14 - 2008-11-07, Best order: (3, 0, 2)-(1, 1), AIC: -5.92839076622204, Final model converged
[2024-06-01T14:00:09] Estimation window: 2006-11-15 - 2008-11-10, Best order: (3, 0, 3)-(1, 1), AIC: -5.92749032701772, Final model converged
[2024-06-01T14:00:23] Estimation window: 2006-11-16 - 2008-11-11, Best order: (1, 0, 1)-(1, 1), AIC: -5.93104772369415, Final model converged
[2024-06-01T14:00:36] Estimation window: 2006-11-17 - 2008-11-12, Best order: (2, 0, 3)-(1, 1), AIC: -5.90606521700605, Final model converged
[2024-06-01T14:00:49] Estimation window: 2006-11-20 - 2008-11-13, Best order: (3, 0, 4)-(1, 1), AIC: -5.88887220092565, Final model converged
[2024-06-01T14:01:05] Estimation window: 2006-11-21 - 2008-11-14, Best order: (5, 0, 2)-(1, 1), AIC: -5.87522382638137, Final model converged
[2024-06-01T14:01:17] Estimation window: 2006-11-22 - 2008-11-17, Best order: (4, 0, 2)-(1, 1), AIC: -5.87542575089823, Final model converged
[2024-06-01T14:01:31] Estimation window: 2006-11-24 - 2008-11-18, Best order: (3, 0, 3)-(1, 1), AIC: -5.92359139985531, Final model converged
[2024-06-01T14:01:44] Estimation window: 2006-11-27 - 2008-11-19, Best order: (5, 0, 3)-(1, 1), AIC: -5.92578261473033, Final model converged
[2024-06-01T14:01:58] Estimation window: 2006-11-28 - 2008-11-20, Best order: (5, 0, 5)-(1, 1), AIC: -5.88841850632561, Final model converged
[2024-06-01T14:02:11] Estimation window: 2006-11-29 - 2008-11-21, Best order: (3, 0, 3)-(1, 1), AIC: -5.83823880368937, Final model converged
[2024-06-01T14:02:23] Estimation window: 2006-11-30 - 2008-11-24, Best order: (5, 0, 4)-(1, 1), AIC: -5.87713864380012, Final model converged
[2024-06-01T14:02:36] Estimation window: 2006-12-01 - 2008-11-25, Best order: (4, 0, 4)-(1, 1), AIC: -5.80444135929861, Final model converged
[2024-06-01T14:02:52] Estimation window: 2006-12-04 - 2008-11-26, Best order: (3, 0, 3)-(1, 1), AIC: -5.84934587795528, Final model converged
[2024-06-01T14:03:05] Estimation window: 2006-12-05 - 2008-11-28, Best order: (2, 0, 3)-(1, 1), AIC: -5.80351258959153, Final model converged
[2024-06-01T14:03:29] Estimation window: 2006-12-06 - 2008-12-01, Best order: (5, 0, 5)-(1, 1), AIC: -5.79254167622734, Final model FAILED to converge
[2024-06-01T14:03:42] Estimation window: 2006-12-07 - 2008-12-02, Best order: (5, 0, 5)-(1, 1), AIC: -5.78362807015222, Final model converged
[2024-06-01T14:03:59] Estimation window: 2006-12-08 - 2008-12-03, Best order: (3, 0, 4)-(1, 1), AIC: -5.76236210029126, Final model converged
[2024-06-01T14:04:11] Estimation window: 2006-12-11 - 2008-12-04, Best order: (4, 0, 4)-(1, 1), AIC: -5.76525961043769, Final model converged
[2024-06-01T14:04:25] Estimation window: 2006-12-12 - 2008-12-05, Best order: (4, 0, 4)-(1, 1), AIC: -5.78030980009104, Final model converged
[2024-06-01T14:04:39] Estimation window: 2006-12-13 - 2008-12-08, Best order: (3, 0, 4)-(1, 1), AIC: -5.7999828293388, Final model converged
[2024-06-01T14:04:52] Estimation window: 2006-12-14 - 2008-12-09, Best order: (4, 0, 5)-(1, 1), AIC: -5.74695498173978, Final model converged
[2024-06-01T14:05:04] Estimation window: 2006-12-15 - 2008-12-10, Best order: (5, 0, 5)-(1, 1), AIC: -5.76226045533236, Final model converged
[2024-06-01T14:05:17] Estimation window: 2006-12-18 - 2008-12-11, Best order: (5, 0, 5)-(1, 1), AIC: -5.79143579435608, Final model converged
[2024-06-01T14:05:30] Estimation window: 2006-12-19 - 2008-12-12, Best order: (2, 0, 3)-(1, 1), AIC: -5.72001903731301, Final model converged
[2024-06-01T14:05:41] Estimation window: 2006-12-20 - 2008-12-15, Best order: (3, 0, 3)-(1, 1), AIC: -5.71545624115618, Final model converged
[2024-06-01T14:05:54] Estimation window: 2006-12-21 - 2008-12-16, Best order: (5, 0, 3)-(1, 1), AIC: -5.71123962595988, Final model converged
[2024-06-01T14:06:07] Estimation window: 2006-12-22 - 2008-12-17, Best order: (4, 0, 5)-(1, 1), AIC: -5.69405957203006, Final model converged
[2024-06-01T14:06:19] Estimation window: 2006-12-26 - 2008-12-18, Best order: (3, 0, 3)-(1, 1), AIC: -5.69716067420136, Final model converged
[2024-06-01T14:06:32] Estimation window: 2006-12-27 - 2008-12-19, Best order: (3, 0, 3)-(1, 1), AIC: -5.692301317608, Final model converged
[2024-06-01T14:06:45] Estimation window: 2006-12-28 - 2008-12-22, Best order: (3, 0, 4)-(1, 1), AIC: -5.6967082096077, Final model converged
[2024-06-01T14:06:58] Estimation window: 2006-12-29 - 2008-12-23, Best order: (4, 0, 3)-(1, 1), AIC: -5.71611077134467, Final model converged
[2024-06-01T14:07:10] Estimation window: 2007-01-03 - 2008-12-24, Best order: (4, 0, 5)-(1, 1), AIC: -5.71347028972478, Final model converged
[2024-06-01T14:07:23] Estimation window: 2007-01-04 - 2008-12-26, Best order: (5, 0, 5)-(1, 1), AIC: -5.7341854142785, Final model converged
[2024-06-01T14:07:38] Estimation window: 2007-01-05 - 2008-12-29, Best order: (3, 0, 3)-(1, 1), AIC: -5.7198730829734, Final model converged
[2024-06-01T14:07:50] Estimation window: 2007-01-08 - 2008-12-30, Best order: (3, 0, 2)-(1, 1), AIC: -5.66420956398393, Final model converged
[2024-06-01T14:08:02] Estimation window: 2007-01-09 - 2008-12-31, Best order: (5, 0, 5)-(1, 1), AIC: -5.67527857125786, Final model converged
[2024-06-01T14:08:14] Estimation window: 2007-01-10 - 2009-01-02, Best order: (5, 0, 5)-(1, 1), AIC: -5.66621448248216, Final model converged
[2024-06-01T14:08:26] Estimation window: 2007-01-11 - 2009-01-05, Best order: (2, 0, 3)-(1, 1), AIC: -5.7121832345595, Final model converged
[2024-06-01T14:08:39] Estimation window: 2007-01-12 - 2009-01-06, Best order: (2, 0, 3)-(1, 1), AIC: -5.71016249417896, Final model converged
[2024-06-01T14:08:50] Estimation window: 2007-01-16 - 2009-01-07, Best order: (3, 0, 2)-(1, 1), AIC: -5.63866334985688, Final model converged
[2024-06-01T14:09:02] Estimation window: 2007-01-17 - 2009-01-08, Best order: (3, 0, 3)-(1, 1), AIC: -5.64188509469713, Final model converged
[2024-06-01T14:09:14] Estimation window: 2007-01-18 - 2009-01-09, Best order: (4, 0, 2)-(1, 1), AIC: -5.65027349141071, Final model converged
[2024-06-01T14:09:47] Estimation window: 2007-01-19 - 2009-01-12, Best order: (5, 0, 3)-(1, 1), AIC: 193.148338841913, Final model FAILED to converge
[2024-06-01T14:09:58] Estimation window: 2007-01-22 - 2009-01-13, Best order: (2, 0, 4)-(1, 1), AIC: -5.64179870924242, Final model converged
[2024-06-01T14:10:09] Estimation window: 2007-01-23 - 2009-01-14, Best order: (3, 0, 2)-(1, 1), AIC: -5.61654864477473, Final model converged
[2024-06-01T14:10:21] Estimation window: 2007-01-24 - 2009-01-15, Best order: (2, 0, 3)-(1, 1), AIC: -5.68825129926264, Final model converged
[2024-06-01T14:10:32] Estimation window: 2007-01-25 - 2009-01-16, Best order: (4, 0, 2)-(1, 1), AIC: -5.63067993825453, Final model converged
[2024-06-01T14:10:42] Estimation window: 2007-01-26 - 2009-01-20, Best order: (4, 0, 2)-(1, 1), AIC: -5.61655365564157, Final model converged
