[2024-06-01T14:30:53] Estimation window: 2012-05-17 - 2014-05-14, Best order: (3, 0, 3)-(1, 1), AIC: -6.98128371242383, Final model converged
[2024-06-01T14:31:04] Estimation window: 2012-05-18 - 2014-05-15, Best order: (3, 0, 1)-(1, 1), AIC: -6.96289378675223, Final model converged
[2024-06-01T14:31:15] Estimation window: 2012-05-21 - 2014-05-16, Best order: (2, 0, 1)-(1, 1), AIC: -6.96783015520192, Final model converged
[2024-06-01T14:31:26] Estimation window: 2012-05-22 - 2014-05-19, Best order: (2, 0, 1)-(1, 1), AIC: -6.95204995660458, Final model converged
[2024-06-01T14:31:37] Estimation window: 2012-05-23 - 2014-05-20, Best order: (2, 0, 1)-(1, 1), AIC: -6.97300469897763, Final model converged
[2024-06-01T14:31:48] Estimation window: 2012-05-24 - 2014-05-21, Best order: (1, 0, 2)-(1, 1), AIC: -6.97248856300096, Final model converged
[2024-06-01T14:32:01] Estimation window: 2012-05-25 - 2014-05-22, Best order: (5, 0, 5)-(1, 1), AIC: -6.91793980562406, Final model converged
[2024-06-01T14:32:13] Estimation window: 2012-05-29 - 2014-05-23, Best order: (5, 0, 5)-(1, 1), AIC: -6.91721006487249, Final model converged
[2024-06-01T14:32:25] Estimation window: 2012-05-30 - 2014-05-27, Best order: (5, 0, 5)-(1, 1), AIC: -6.84904250731023, Final model converged
[2024-06-01T14:32:37] Estimation window: 2012-05-31 - 2014-05-28, Best order: (4, 0, 4)-(1, 1), AIC: -6.92588741561565, Final model converged
[2024-06-01T14:32:52] Estimation window: 2012-06-01 - 2014-05-29, Best order: (3, 0, 1)-(1, 1), AIC: -6.97074445136717, Final model converged
[2024-06-01T14:33:04] Estimation window: 2012-06-04 - 2014-05-30, Best order: (2, 0, 1)-(1, 1), AIC: -6.98713767230046, Final model converged
[2024-06-01T14:33:22] Estimation window: 2012-06-05 - 2014-06-02, Best order: (5, 0, 5)-(1, 1), AIC: -6.95334729122034, Final model converged
[2024-06-01T14:33:34] Estimation window: 2012-06-06 - 2014-06-03, Best order: (2, 0, 1)-(1, 1), AIC: -7.00564437394633, Final model converged
[2024-06-01T14:33:46] Estimation window: 2012-06-07 - 2014-06-04, Best order: (3, 0, 2)-(1, 1), AIC: -6.97636981207884, Final model converged
[2024-06-01T14:33:59] Estimation window: 2012-06-08 - 2014-06-05, Best order: (4, 0, 4)-(1, 1), AIC: -6.97034175595659, Final model converged
[2024-06-01T14:34:12] Estimation window: 2012-06-11 - 2014-06-06, Best order: (1, 0, 1)-(1, 1), AIC: -6.96852123770103, Final model converged
[2024-06-01T14:34:25] Estimation window: 2012-06-12 - 2014-06-09, Best order: (5, 0, 4)-(1, 1), AIC: -6.9724642804635, Final model converged
[2024-06-01T14:34:42] Estimation window: 2012-06-13 - 2014-06-10, Best order: (4, 0, 3)-(1, 1), AIC: -6.98031272950063, Final model converged
[2024-06-01T14:34:59] Estimation window: 2012-06-14 - 2014-06-11, Best order: (3, 0, 1)-(1, 1), AIC: -7.0353200260032, Final model converged
[2024-06-01T14:35:11] Estimation window: 2012-06-15 - 2014-06-12, Best order: (2, 0, 1)-(1, 1), AIC: -7.01173460054206, Final model converged
[2024-06-01T14:35:23] Estimation window: 2012-06-18 - 2014-06-13, Best order: (5, 0, 3)-(1, 1), AIC: -6.98199361615639, Final model converged
[2024-06-01T14:35:35] Estimation window: 2012-06-19 - 2014-06-16, Best order: (5, 0, 5)-(1, 1), AIC: -7.0451155802033, Final model converged
[2024-06-01T14:35:48] Estimation window: 2012-06-20 - 2014-06-17, Best order: (5, 0, 3)-(1, 1), AIC: -6.99011057846637, Final model converged
[2024-06-01T14:36:00] Estimation window: 2012-06-21 - 2014-06-18, Best order: (3, 0, 3)-(1, 1), AIC: -7.02378737054478, Final model converged
[2024-06-01T14:36:12] Estimation window: 2012-06-22 - 2014-06-19, Best order: (3, 0, 2)-(1, 1), AIC: -7.00983355736549, Final model converged
[2024-06-01T14:36:24] Estimation window: 2012-06-25 - 2014-06-20, Best order: (1, 0, 2)-(1, 1), AIC: -7.04973717669001, Final model converged
[2024-06-01T14:36:38] Estimation window: 2012-06-26 - 2014-06-23, Best order: (3, 0, 2)-(1, 1), AIC: -7.02050686445414, Final model converged
[2024-06-01T14:36:50] Estimation window: 2012-06-27 - 2014-06-24, Best order: (2, 0, 4)-(1, 1), AIC: -7.01710972807025, Final model converged
[2024-06-01T14:37:01] Estimation window: 2012-06-28 - 2014-06-25, Best order: (4, 0, 3)-(1, 1), AIC: -7.01728664871694, Final model converged
[2024-06-01T14:37:13] Estimation window: 2012-06-29 - 2014-06-26, Best order: (5, 0, 3)-(1, 1), AIC: -7.04810186841216, Final model converged
[2024-06-01T14:37:24] Estimation window: 2012-07-02 - 2014-06-27, Best order: (1, 0, 3)-(1, 1), AIC: -7.08252795076409, Final model converged
[2024-06-01T14:37:39] Estimation window: 2012-07-03 - 2014-06-30, Best order: (5, 0, 4)-(1, 1), AIC: -7.06277048092232, Final model converged
[2024-06-01T14:37:59] Estimation window: 2012-07-05 - 2014-07-01, Best order: (4, 0, 5)-(1, 1), AIC: -7.03060437653113, Final model converged
[2024-06-01T14:38:11] Estimation window: 2012-07-06 - 2014-07-02, Best order: (4, 0, 5)-(1, 1), AIC: -7.07766544825738, Final model converged
